time,id,x,y,z
2.72,18,3.16,0.0,3.25
2.72,19,4.58,0.0,2.99
2.72,20,5.95,0.0,2.52
2.74,1,-5.87,0.0,2.39
2.74,2,-4.46,0.0,2.76
2.74,3,-3.13,0.0,3.29
2.74,4,-1.74,0.0,3.6
2.74,5,-0.21,0.0,3.53
2.74,6,1.39,0.0,3.25
2.74,7,2.06,0.0,2.72
2.74,8,1.27,0.0,1.92
2.74,9,0.49,0.0,1.22
2.74,10,0.07,0.0,0.67
2.74,11,0.0,0.0,0.45
2.74,12,-0.07,0.0,0.67
2.74,13,-0.49,0.0,1.22
2.74,14,-1.27,0.0,1.92
2.74,15,-1.56,0.0,2.57
2.74,16,0.01,0.0,2.86
2.74,17,1.6,0.0,3.2
2.74,18,3.12,0.0,3.27
2.74,19,4.53,0.0,3.0
2.74,20,5.9,0.0,2.54
2.75,1,-5.82,0.0,2.4
2.75,2,-4.41,0.0,2.78
2.75,3,-3.08,0.0,3.31
2.75,4,-1.69,0.0,3.62
2.75,5,-0.17,0.0,3.55
2.75,6,1.43,0.0,3.27
2.75,7,2.06,0.0,2.72
2.75,8,1.27,0.0,1.92
2.75,9,0.49,0.0,1.22
2.75,10,0.07,0.0,0.67
2.75,11,0.0,0.0,0.45
2.75,12,-0.07,0.0,0.67
2.75,13,-0.49,0.0,1.22
2.75,14,-1.27,0.0,1.92
2.75,15,-1.61,0.0,2.59
2.75,16,-0.04,0.0,2.88
2.75,17,1.56,0.0,3.22
2.75,18,3.07,0.0,3.28
2.75,19,4.48,0.0,3.02
2.75,20,5.85,0.0,2.55
2.77,1,-5.77,0.0,2.42
2.77,2,-4.36,0.0,2.79
2.77,3,-3.03,0.0,3.33
2.77,4,-1.65,0.0,3.64
2.77,5,-0.12,0.0,3.57
2.77,6,1.46,0.0,3.29
2.77,7,2.06,0.0,2.72
2.77,8,1.27,0.0,1.92
2.77,9,0.49,0.0,1.22
2.77,10,0.07,0.0,0.67
2.77,11,0.0,0.0,0.45
2.77,12,-0.07,0.0,0.67
2.77,13,-0.49,0.0,1.22
2.77,14,-1.27,0.0,1.92
2.77,15,-1.66,0.0,2.6
2.77,16,-0.08,0.0,2.89
2.77,17,1.52,0.0,3.23
2.77,18,3.02,0.0,3.3
2.77,19,4.44,0.0,3.03
2.77,20,5.8,0.0,2.56
2.79,1,-5.72,0.0,2.43
2.79,2,-4.32,0.0,2.8
2.79,3,-2.99,0.0,3.34
2.79,4,-1.6,0.0,3.65
2.79,5,-0.07,0.0,3.58
2.79,6,1.5,0.0,3.31
2.79,7,2.06,0.0,2.72
2.79,8,1.27,0.0,1.92
2.79,9,0.49,0.0,1.22
2.79,10,0.07,0.0,0.67
2.79,11,0.0,0.0,0.45
2.79,12,-0.07,0.0,0.67
2.79,13,-0.49,0.0,1.22
2.79,14,-1.27,0.0,1.92
2.79,15,-1.71,0.0,2.61
2.79,16,-0.13,0.0,2.9
2.79,17,1.48,0.0,3.23
2.79,18,2.98,0.0,3.32
2.79,19,4.39,0.0,3.05
2.79,20,5.76,0.0,2.57
2.8,1,-5.67,0.0,2.44
2.8,2,-4.27,0.0,2.82
2.8,3,-2.94,0.0,3.36
2.8,4,-1.55,0.0,3.67
2.8,5,-0.03,0.0,3.6
2.8,6,1.55,0.0,3.34
2.8,7,2.06,0.0,2.72
2.8,8,1.27,0.0,1.92
2.8,9,0.49,0.0,1.22
2.8,10,0.07,0.0,0.67
2.8,11,0.0,0.0,0.45
2.8,12,-0.07,0.0,0.67
2.8,13,-0.49,0.0,1.22
2.8,14,-1.27,0.0,1.92
2.8,15,-1.76,0.0,2.63
2.8,16,-0.18,0.0,2.92
2.8,17,1.43,0.0,3.24
2.8,18,2.93,0.0,3.33
2.8,19,4.34,0.0,3.06
2.8,20,5.71,0.0,2.58
2.82,1,-5.62,0.0,2.45
2.82,2,-4.22,0.0,2.83
2.82,3,-2.89,0.0,3.38
2.82,4,-1.51,0.0,3.69
2.82,5,0.02,0.0,3.62
2.82,6,1.61,0.0,3.36
2.82,7,2.06,0.0,2.72
2.82,8,1.27,0.0,1.92
2.82,9,0.49,0.0,1.22
2.82,10,0.07,0.0,0.67
2.82,11,0.0,0.0,0.45
2.82,12,-0.07,0.0,0.67
2.82,13,-0.49,0.0,1.22
2.82,14,-1.27,0.0,1.92
2.82,15,-1.81,0.0,2.64
2.82,16,-0.23,0.0,2.93
2.82,17,1.38,0.0,3.25
2.82,18,2.88,0.0,3.35
2.82,19,4.29,0.0,3.08
2.82,20,5.66,0.0,2.6
2.83,1,-5.58,0.0,2.46
2.83,2,-4.17,0.0,2.84
2.83,3,-2.84,0.0,3.39
2.83,4,-1.46,0.0,3.71
2.83,5,0.07,0.0,3.64
2.83,6,1.66,0.0,3.38
2.83,7,2.06,0.0,2.72
2.83,8,1.27,0.0,1.92
2.83,9,0.49,0.0,1.22
2.83,10,0.07,0.0,0.67
2.83,11,0.0,0.0,0.45
2.83,12,-0.07,0.0,0.67
2.83,13,-0.49,0.0,1.22
2.83,14,-1.27,0.0,1.92
2.83,15,-1.85,0.0,2.65
2.83,16,-0.28,0.0,2.95
2.83,17,1.33,0.0,3.26
2.83,18,2.83,0.0,3.36
2.83,19,4.24,0.0,3.09
2.83,20,5.61,0.0,2.61
2.85,1,-5.53,0.0,2.47
2.85,2,-4.12,0.0,2.86
2.85,3,-2.8,0.0,3.41
2.85,4,-1.41,0.0,3.73
2.85,5,0.11,0.0,3.66
2.85,6,1.71,0.0,3.39
2.85,7,2.06,0.0,2.72
2.85,8,1.27,0.0,1.92
2.85,9,0.49,0.0,1.22
2.85,10,0.07,0.0,0.67
2.85,11,0.0,0.0,0.45
2.85,12,-0.07,0.0,0.67
2.85,13,-0.49,0.0,1.22
2.85,14,-1.27,0.0,1.92
2.85,15,-1.9,0.0,2.67
2.85,16,-0.32,0.0,2.96
2.85,17,1.28,0.0,3.27
2.85,18,2.79,0.0,3.38
2.85,19,4.2,0.0,3.11
2.85,20,5.56,0.0,2.62
2.87,1,-5.48,0.0,2.48
2.87,2,-4.08,0.0,2.87
2.87,3,-2.75,0.0,3.43
2.87,4,-1.37,0.0,3.75
2.87,5,0.16,0.0,3.67
2.87,6,1.76,0.0,3.41
2.87,7,2.06,0.0,2.72
2.87,8,1.27,0.0,1.92
2.87,9,0.49,0.0,1.22
2.87,10,0.07,0.0,0.67
2.87,11,0.0,0.0,0.45
2.87,12,-0.07,0.0,0.67
2.87,13,-0.49,0.0,1.22
2.87,14,-1.27,0.0,1.92
2.87,15,-1.95,0.0,2.68
2.87,16,-0.37,0.0,2.98
2.87,17,1.23,0.0,3.29
2.87,18,2.74,0.0,3.4
2.87,19,4.15,0.0,3.12
2.87,20,5.51,0.0,2.63
2.88,1,-5.43,0.0,2.49
2.88,2,-4.03,0.0,2.88
2.88,3,-2.7,0.0,3.44
2.88,4,-1.32,0.0,3.76
2.88,5,0.21,0.0,3.69
2.88,6,1.81,0.0,3.42
2.88,7,2.06,0.0,2.72
2.88,8,1.27,0.0,1.92
2.88,9,0.49,0.0,1.22
2.88,10,0.07,0.0,0.67
2.88,11,0.0,0.0,0.45
2.88,12,-0.07,0.0,0.67
2.88,13,-0.49,0.0,1.22
2.88,14,-1.27,0.0,1.92
2.88,15,-2.0,0.0,2.7
2.88,16,-0.42,0.0,2.99
2.88,17,1.18,0.0,3.31
2.88,18,2.69,0.0,3.41
2.88,19,4.1,0.0,3.14
2.88,20,5.47,0.0,2.64
2.9,1,-5.38,0.0,2.5
2.9,2,-3.98,0.0,2.9
2.9,3,-2.65,0.0,3.46
2.9,4,-1.27,0.0,3.78
2.9,5,0.25,0.0,3.71
2.9,6,1.85,0.0,3.44
2.9,7,2.06,0.0,2.72
2.9,8,1.27,0.0,1.92
2.9,9,0.49,0.0,1.22
2.9,10,0.07,0.0,0.67
2.9,11,0.0,0.0,0.45
2.9,12,-0.07,0.0,0.67
2.9,13,-0.49,0.0,1.22
2.9,14,-1.27,0.0,1.92
2.9,15,-2.05,0.0,2.71
2.9,16,-0.47,0.0,3.01
2.9,17,1.13,0.0,3.32
2.9,18,2.64,0.0,3.43
2.9,19,4.05,0.0,3.15
2.9,20,5.42,0.0,2.66
2.91,1,-5.33,0.0,2.52
2.91,2,-3.93,0.0,2.91
2.91,3,-2.61,0.0,3.47
2.91,4,-1.23,0.0,3.8
2.91,5,0.3,0.0,3.73
2.91,6,1.9,0.0,3.45
2.91,7,2.06,0.0,2.72
2.91,8,1.27,0.0,1.92
2.91,9,0.49,0.0,1.22
2.91,10,0.07,0.0,0.67
2.91,11,0.0,0.0,0.45
2.91,12,-0.07,0.0,0.67
2.91,13,-0.49,0.0,1.22
2.91,14,-1.27,0.0,1.92
2.91,15,-2.06,0.0,2.72
2.91,16,-0.51,0.0,3.02
2.91,17,1.09,0.0,3.34
2.91,18,2.6,0.0,3.44
2.91,19,4.01,0.0,3.16
2.91,20,5.37,0.0,2.67
2.93,1,-5.28,0.0,2.53
2.93,2,-3.88,0.0,2.92
2.93,3,-2.56,0.0,3.49
2.93,4,-1.18,0.0,3.82
2.93,5,0.35,0.0,3.74
2.93,6,1.95,0.0,3.46
2.93,7,2.06,0.0,2.72
2.93,8,1.27,0.0,1.92
2.93,9,0.49,0.0,1.22
2.93,10,0.07,0.0,0.67
2.93,11,0.0,0.0,0.45
2.93,12,-0.07,0.0,0.67
2.93,13,-0.49,0.0,1.22
2.93,14,-1.27,0.0,1.92
2.93,15,-2.06,0.0,2.72
2.93,16,-0.56,0.0,3.04
2.93,17,1.04,0.0,3.35
2.93,18,2.55,0.0,3.46
2.93,19,3.96,0.0,3.18
2.93,20,5.32,0.0,2.68
2.95,1,-5.23,0.0,2.54
2.95,2,-3.83,0.0,2.93
2.95,3,-2.51,0.0,3.51
2.95,4,-1.13,0.0,3.84
2.95,5,0.39,0.0,3.76
2.95,6,2.0,0.0,3.48
2.95,7,2.06,0.0,2.72
2.95,8,1.27,0.0,1.92
2.95,9,0.49,0.0,1.22
2.95,10,0.07,0.0,0.67
2.95,11,0.0,0.0,0.45
2.95,12,-0.07,0.0,0.67
2.95,13,-0.49,0.0,1.22
2.95,14,-1.27,0.0,1.92
2.95,15,-2.06,0.0,2.72
2.95,16,-0.61,0.0,3.05
2.95,17,0.99,0.0,3.37
2.95,18,2.5,0.0,3.48
2.95,19,3.91,0.0,3.19
2.95,20,5.27,0.0,2.69
2.96,1,-5.19,0.0,2.55
2.96,2,-3.79,0.0,2.95
2.96,3,-2.47,0.0,3.52
2.96,4,-1.09,0.0,3.85
2.96,5,0.44,0.0,3.78
2.96,6,2.05,0.0,3.49
2.96,7,2.06,0.0,2.72
2.96,8,1.27,0.0,1.92
2.96,9,0.49,0.0,1.22
2.96,10,0.07,0.0,0.67
2.96,11,0.0,0.0,0.45
2.96,12,-0.07,0.0,0.67
2.96,13,-0.49,0.0,1.22
2.96,14,-1.27,0.0,1.92
2.96,15,-2.06,0.0,2.72
2.96,16,-0.66,0.0,3.06
2.96,17,0.94,0.0,3.39
2.96,18,2.46,0.0,3.49
2.96,19,3.86,0.0,3.21
2.96,20,5.22,0.0,2.7
2.98,1,-5.14,0.0,2.56
2.98,2,-3.74,0.0,2.96
2.98,3,-2.42,0.0,3.54
2.98,4,-1.04,0.0,3.87
2.98,5,0.49,0.0,3.8
2.98,6,2.09,0.0,3.51
2.98,7,2.06,0.0,2.72
2.98,8,1.27,0.0,1.92
2.98,9,0.49,0.0,1.22
2.98,10,0.07,0.0,0.67
2.98,11,0.0,0.0,0.45
2.98,12,-0.07,0.0,0.67
2.98,13,-0.49,0.0,1.22
2.98,14,-1.27,0.0,1.92
2.98,15,-2.06,0.0,2.72
2.98,16,-0.71,0.0,3.08
2.98,17,0.9,0.0,3.4
2.98,18,2.41,0.0,3.51
2.98,19,3.82,0.0,3.22
2.98,20,5.17,0.0,2.72
2.99,1,-5.09,0.0,2.57
2.99,2,-3.69,0.0,2.97
2.99,3,-2.37,0.0,3.56
2.99,4,-1.0,0.0,3.89
2.99,5,0.53,0.0,3.82
2.99,6,2.14,0.0,3.52
2.99,7,2.06,0.0,2.72
2.99,8,1.27,0.0,1.92
2.99,9,0.49,0.0,1.22
2.99,10,0.07,0.0,0.67
2.99,11,0.0,0.0,0.45
2.99,12,-0.07,0.0,0.67
2.99,13,-0.49,0.0,1.22
2.99,14,-1.27,0.0,1.92
2.99,15,-2.06,0.0,2.72
2.99,16,-0.75,0.0,3.09
2.99,17,0.85,0.0,3.42
2.99,18,2.36,0.0,3.53
2.99,19,3.77,0.0,3.24
2.99,20,5.13,0.0,2.73
3.01,1,-5.04,0.0,2.58
3.01,2,-3.64,0.0,2.99
3.01,3,-2.32,0.0,3.57
3.01,4,-0.95,0.0,3.91
3.01,5,0.58,0.0,3.83
3.01,6,2.18,0.0,3.53
3.01,7,2.06,0.0,2.72
3.01,8,1.27,0.0,1.92
3.01,9,0.49,0.0,1.22
3.01,10,0.07,0.0,0.67
3.01,11,0.0,0.0,0.45
3.01,12,-0.07,0.0,0.67
3.01,13,-0.49,0.0,1.22
3.01,14,-1.27,0.0,1.92
3.01,15,-2.06,0.0,2.72
3.01,16,-0.8,0.0,3.11
3.01,17,0.8,0.0,3.43
3.01,18,2.32,0.0,3.54
3.01,19,3.72,0.0,3.25
3.01,20,5.08,0.0,2.74
3.02,1,-4.99,0.0,2.59
3.02,2,-3.59,0.0,3.0
3.02,3,-2.28,0.0,3.59
3.02,4,-0.9,0.0,3.93
3.02,5,0.63,0.0,3.85
3.02,6,2.22,0.0,3.55
3.02,7,2.06,0.0,2.72
3.02,8,1.27,0.0,1.92
3.02,9,0.49,0.0,1.22
3.02,10,0.07,0.0,0.67
3.02,11,0.0,0.0,0.45
3.02,12,-0.07,0.0,0.67
3.02,13,-0.49,0.0,1.22
3.02,14,-1.27,0.0,1.92
3.02,15,-2.06,0.0,2.72
3.02,16,-0.85,0.0,3.12
3.02,17,0.76,0.0,3.45
3.02,18,2.29,0.0,3.56
3.02,19,3.67,0.0,3.27
3.02,20,5.03,0.0,2.75
3.04,1,-4.94,0.0,2.6
3.04,2,-3.55,0.0,3.01
3.04,3,-2.23,0.0,3.61
3.04,4,-0.86,0.0,3.95
3.04,5,0.67,0.0,3.87
3.04,6,2.25,0.0,3.56
3.04,7,2.06,0.0,2.72
3.04,8,1.27,0.0,1.92
3.04,9,0.49,0.0,1.22
3.04,10,0.07,0.0,0.67
3.04,11,0.0,0.0,0.45
3.04,12,-0.07,0.0,0.67
3.04,13,-0.49,0.0,1.22
3.04,14,-1.27,0.0,1.92
3.04,15,-2.06,0.0,2.72
3.04,16,-0.9,0.0,3.14
3.04,17,0.71,0.0,3.47
3.04,18,2.25,0.0,3.58
3.04,19,3.62,0.0,3.28
3.04,20,4.98,0.0,2.76
3.06,1,-4.89,0.0,2.62
3.06,2,-3.5,0.0,3.03
3.06,3,-2.18,0.0,3.62
3.06,4,-0.81,0.0,3.96
3.06,5,0.72,0.0,3.89
3.06,6,2.3,0.0,3.56
3.06,7,2.06,0.0,2.72
3.06,8,1.27,0.0,1.92
3.06,9,0.49,0.0,1.22
3.06,10,0.07,0.0,0.67
3.06,11,0.0,0.0,0.45
3.06,12,-0.07,0.0,0.67
3.06,13,-0.49,0.0,1.22
3.06,14,-1.27,0.0,1.92
3.06,15,-2.06,0.0,2.72
3.06,16,-0.94,0.0,3.15
3.06,17,0.66,0.0,3.48
3.06,18,2.21,0.0,3.61
3.06,19,3.58,0.0,3.3
3.06,20,4.93,0.0,2.78
3.07,1,-4.84,0.0,2.63
3.07,2,-3.45,0.0,3.04
3.07,3,-2.14,0.0,3.64
3.07,4,-0.76,0.0,3.98
3.07,5,0.77,0.0,3.9
3.07,6,2.35,0.0,3.58
3.07,7,2.06,0.0,2.72
3.07,8,1.27,0.0,1.92
3.07,9,0.49,0.0,1.22
3.07,10,0.07,0.0,0.67
3.07,11,0.0,0.0,0.45
3.07,12,-0.07,0.0,0.67
3.07,13,-0.49,0.0,1.22
3.07,14,-1.27,0.0,1.92
3.07,15,-2.06,0.0,2.72
3.07,16,-0.99,0.0,3.17
3.07,17,0.61,0.0,3.5
3.07,18,2.15,0.0,3.63
3.07,19,3.53,0.0,3.31
3.07,20,4.88,0.0,2.79
3.09,1,-4.8,0.0,2.64
3.09,2,-3.4,0.0,3.05
3.09,3,-2.09,0.0,3.65
3.09,4,-0.72,0.0,4.0
3.09,5,0.81,0.0,3.92
3.09,6,2.4,0.0,3.6
3.09,7,2.06,0.0,2.72
3.09,8,1.27,0.0,1.92
3.09,9,0.49,0.0,1.22
3.09,10,0.07,0.0,0.67
3.09,11,0.0,0.0,0.45
3.09,12,-0.07,0.0,0.67
3.09,13,-0.49,0.0,1.22
3.09,14,-1.27,0.0,1.92
3.09,15,-2.06,0.0,2.72
3.09,16,-1.04,0.0,3.18
3.09,17,0.57,0.0,3.51
3.09,18,2.09,0.0,3.65
3.09,19,3.48,0.0,3.33
3.09,20,4.83,0.0,2.8
3.1,1,-4.75,0.0,2.65
3.1,2,-3.35,0.0,3.07
3.1,3,-2.04,0.0,3.67
3.1,4,-0.67,0.0,4.02
3.1,5,0.86,0.0,3.94
3.1,6,2.4,0.0,3.6
3.1,7,2.06,0.0,2.72
3.1,8,1.27,0.0,1.92
3.1,9,0.49,0.0,1.22
3.1,10,0.07,0.0,0.67
3.1,11,0.0,0.0,0.45
3.1,12,-0.07,0.0,0.67
3.1,13,-0.49,0.0,1.22
3.1,14,-1.27,0.0,1.92
3.1,15,-2.06,0.0,2.72
3.1,16,-1.09,0.0,3.2
3.1,17,0.52,0.0,3.53
3.1,18,2.04,0.0,3.66
3.1,19,3.43,0.0,3.34
3.1,20,4.79,0.0,2.81
3.12,1,-4.7,0.0,2.66
3.12,2,-3.31,0.0,3.08
3.12,3,-1.99,0.0,3.69
3.12,4,-0.62,0.0,4.04
3.12,5,0.91,0.0,3.96
3.12,6,2.4,0.0,3.6
3.12,7,2.06,0.0,2.72
3.12,8,1.27,0.0,1.92
3.12,9,0.49,0.0,1.22
3.12,10,0.07,0.0,0.67
3.12,11,0.0,0.0,0.45
3.12,12,-0.07,0.0,0.67
3.12,13,-0.49,0.0,1.22
3.12,14,-1.27,0.0,1.92
3.12,15,-2.06,0.0,2.72
3.12,16,-1.14,0.0,3.21
3.12,17,0.47,0.0,3.54
3.12,18,1.99,0.0,3.68
3.12,19,3.39,0.0,3.36
3.12,20,4.74,0.0,2.82
3.13,1,-4.65,0.0,2.67
3.13,2,-3.26,0.0,3.09
3.13,3,-1.95,0.0,3.7
3.13,4,-0.58,0.0,4.05
3.13,5,0.95,0.0,3.98
3.13,6,2.4,0.0,3.6
3.13,7,2.06,0.0,2.72
3.13,8,1.27,0.0,1.92
3.13,9,0.49,0.0,1.22
3.13,10,0.07,0.0,0.67
3.13,11,0.0,0.0,0.45
3.13,12,-0.07,0.0,0.67
3.13,13,-0.49,0.0,1.22
3.13,14,-1.27,0.0,1.92
3.13,15,-2.06,0.0,2.72
3.13,16,-1.18,0.0,3.22
3.13,17,0.42,0.0,3.56
3.13,18,1.95,0.0,3.69
3.13,19,3.34,0.0,3.37
3.13,20,4.69,0.0,2.84
3.15,1,-4.6,0.0,2.68
3.15,2,-3.21,0.0,3.11
3.15,3,-1.9,0.0,3.72
3.15,4,-0.53,0.0,4.07
3.15,5,1.0,0.0,3.99
3.15,6,2.4,0.0,3.6
3.15,7,2.06,0.0,2.72
3.15,8,1.27,0.0,1.92
3.15,9,0.49,0.0,1.22
3.15,10,0.07,0.0,0.67
3.15,11,0.0,0.0,0.45
3.15,12,-0.07,0.0,0.67
3.15,13,-0.49,0.0,1.22
3.15,14,-1.27,0.0,1.92
3.15,15,-2.06,0.0,2.72
3.15,16,-1.23,0.0,3.24
3.15,17,0.38,0.0,3.58
3.15,18,1.9,0.0,3.71
3.15,19,3.29,0.0,3.38
3.15,20,4.64,0.0,2.85
3.17,1,-4.55,0.0,2.69
3.17,2,-3.16,0.0,3.12
3.17,3,-1.85,0.0,3.74
3.17,4,-0.48,0.0,4.09
3.17,5,1.05,0.0,4.01
3.17,6,2.4,0.0,3.6
3.17,7,2.06,0.0,2.72
3.17,8,1.27,0.0,1.92
3.17,9,0.49,0.0,1.22
3.17,10,0.07,0.0,0.67
3.17,11,0.0,0.0,0.45
3.17,12,-0.07,0.0,0.67
3.17,13,-0.49,0.0,1.22
3.17,14,-1.27,0.0,1.92
3.17,15,-2.06,0.0,2.72
3.17,16,-1.28,0.0,3.25
3.17,17,0.33,0.0,3.59
3.17,18,1.85,0.0,3.73
3.17,19,3.24,0.0,3.4
3.17,20,4.59,0.0,2.86
3.18,1,-4.5,0.0,2.7
3.18,2,-3.11,0.0,3.13
3.18,3,-1.81,0.0,3.75
3.18,4,-0.44,0.0,4.11
3.18,5,1.09,0.0,4.03
3.18,6,2.4,0.0,3.6
3.18,7,2.06,0.0,2.72
3.18,8,1.27,0.0,1.92
3.18,9,0.49,0.0,1.22
3.18,10,0.07,0.0,0.67
3.18,11,0.0,0.0,0.45
3.18,12,-0.07,0.0,0.67
3.18,13,-0.49,0.0,1.22
3.18,14,-1.27,0.0,1.92
3.18,15,-2.06,0.0,2.72
3.18,16,-1.33,0.0,3.27
3.18,17,0.28,0.0,3.61
3.18,18,1.8,0.0,3.74
3.18,19,3.19,0.0,3.41
3.18,20,4.54,0.0,2.87
3.2,1,-4.46,0.0,2.72
3.2,2,-3.06,0.0,3.15
3.2,3,-1.76,0.0,3.77
3.2,4,-0.39,0.0,4.13
3.2,5,1.14,0.0,4.05
3.2,6,2.4,0.0,3.6
3.2,7,2.06,0.0,2.72
3.2,8,1.27,0.0,1.92
3.2,9,0.49,0.0,1.22
3.2,10,0.07,0.0,0.67
3.2,11,0.0,0.0,0.45
3.2,12,-0.07,0.0,0.67
3.2,13,-0.49,0.0,1.22
3.2,14,-1.27,0.0,1.92
3.2,15,-2.06,0.0,2.72
3.2,16,-1.37,0.0,3.28
3.2,17,0.23,0.0,3.62
3.2,18,1.76,0.0,3.76
3.2,19,3.15,0.0,3.43
3.2,20,4.49,0.0,2.88
3.21,1,-4.41,0.0,2.73
3.21,2,-3.02,0.0,3.16
3.21,3,-1.71,0.0,3.79
3.21,4,-0.34,0.0,4.15
3.21,5,1.19,0.0,4.07
3.21,6,2.4,0.0,3.6
3.21,7,2.06,0.0,2.72
3.21,8,1.27,0.0,1.92
3.21,9,0.49,0.0,1.22
3.21,10,0.07,0.0,0.67
3.21,11,0.0,0.0,0.45
3.21,12,-0.07,0.0,0.67
3.21,13,-0.49,0.0,1.22
3.21,14,-1.27,0.0,1.92
3.21,15,-2.06,0.0,2.72
3.21,16,-1.42,0.0,3.3
3.21,17,0.19,0.0,3.64
3.21,18,1.71,0.0,3.77
3.21,19,3.1,0.0,3.44
3.21,20,4.45,0.0,2.89
3.23,1,-4.36,0.0,2.74
3.23,2,-2.97,0.0,3.17
3.23,3,-1.66,0.0,3.8
3.23,4,-0.3,0.0,4.16
3.23,5,1.23,0.0,4.08
3.23,6,2.4,0.0,3.6
3.23,7,2.06,0.0,2.72
3.23,8,1.27,0.0,1.92
3.23,9,0.49,0.0,1.22
3.23,10,0.07,0.0,0.67
3.23,11,0.0,0.0,0.45
3.23,12,-0.07,0.0,0.67
3.23,13,-0.49,0.0,1.22
3.23,14,-1.27,0.0,1.92
3.23,15,-2.06,0.0,2.72
3.23,16,-1.47,0.0,3.31
3.23,17,0.14,0.0,3.66
3.23,18,1.66,0.0,3.79
3.23,19,3.05,0.0,3.46
3.23,20,4.4,0.0,2.91
3.25,1,-4.31,0.0,2.75
3.25,2,-2.92,0.0,3.19
3.25,3,-1.62,0.0,3.82
3.25,4,-0.25,0.0,4.18
3.25,5,1.28,0.0,4.1
3.25,6,2.4,0.0,3.6
3.25,7,2.06,0.0,2.72
3.25,8,1.27,0.0,1.92
3.25,9,0.49,0.0,1.22
3.25,10,0.07,0.0,0.67
3.25,11,0.0,0.0,0.45
3.25,12,-0.07,0.0,0.67
3.25,13,-0.49,0.0,1.22
3.25,14,-1.27,0.0,1.92
3.25,15,-2.06,0.0,2.72
3.25,16,-1.52,0.0,3.33
3.25,17,0.09,0.0,3.67
3.25,18,1.61,0.0,3.81
3.25,19,3.0,0.0,3.47
3.25,20,4.35,0.0,2.92
3.26,1,-4.26,0.0,2.76
3.26,2,-2.87,0.0,3.2
3.26,3,-1.57,0.0,3.84
3.26,4,-0.2,0.0,4.2
3.26,5,1.33,0.0,4.12
3.26,6,2.4,0.0,3.6
3.26,7,2.06,0.0,2.72
3.26,8,1.27,0.0,1.92
3.26,9,0.49,0.0,1.22
3.26,10,0.07,0.0,0.67
3.26,11,0.0,0.0,0.45
3.26,12,-0.07,0.0,0.67
3.26,13,-0.49,0.0,1.22
3.26,14,-1.27,0.0,1.92
3.26,15,-2.06,0.0,2.72
3.26,16,-1.57,0.0,3.34
3.26,17,0.05,0.0,3.69
3.26,18,1.57,0.0,3.82
3.26,19,2.96,0.0,3.49
3.26,20,4.3,0.0,2.93
3.28,1,-4.21,0.0,2.77
3.28,2,-2.82,0.0,3.21
3.28,3,-1.52,0.0,3.85
3.28,4,-0.16,0.0,4.22
3.28,5,1.37,0.0,4.14
3.28,6,2.4,0.0,3.6
3.28,7,2.06,0.0,2.72
3.28,8,1.27,0.0,1.92
3.28,9,0.49,0.0,1.22
3.28,10,0.07,0.0,0.67
3.28,11,0.0,0.0,0.45
3.28,12,-0.07,0.0,0.67
3.28,13,-0.49,0.0,1.22
3.28,14,-1.27,0.0,1.92
3.28,15,-2.06,0.0,2.72
3.28,16,-1.61,0.0,3.36
3.28,17,-0.0,0.0,3.7
3.28,18,1.52,0.0,3.84
3.28,19,2.91,0.0,3.5
3.28,20,4.25,0.0,2.94
3.29,1,-4.16,0.0,2.78
3.29,2,-2.78,0.0,3.23
3.29,3,-1.48,0.0,3.87
3.29,4,-0.11,0.0,4.24
3.29,5,1.42,0.0,4.16
3.29,6,2.4,0.0,3.6
3.29,7,2.06,0.0,2.72
3.29,8,1.27,0.0,1.92
3.29,9,0.49,0.0,1.22
3.29,10,0.07,0.0,0.67
3.29,11,0.0,0.0,0.45
3.29,12,-0.07,0.0,0.67
3.29,13,-0.49,0.0,1.22
3.29,14,-1.27,0.0,1.92
3.29,15,-2.06,0.0,2.72
3.29,16,-1.66,0.0,3.37
3.29,17,-0.05,0.0,3.72
3.29,18,1.47,0.0,3.85
3.29,19,2.86,0.0,3.52
3.29,20,4.2,0.0,2.95
3.31,1,-4.11,0.0,2.79
3.31,2,-2.73,0.0,3.24
3.31,3,-1.43,0.0,3.88
3.31,4,-0.07,0.0,4.25
3.31,5,1.46,0.0,4.18
3.31,6,2.4,0.0,3.6
3.31,7,2.06,0.0,2.72
3.31,8,1.27,0.0,1.92
3.31,9,0.49,0.0,1.22
3.31,10,0.07,0.0,0.67
3.31,11,0.0,0.0,0.45
3.31,12,-0.07,0.0,0.67
3.31,13,-0.49,0.0,1.22
3.31,14,-1.27,0.0,1.92
3.31,15,-2.06,0.0,2.72
3.31,16,-1.71,0.0,3.39
3.31,17,-0.1,0.0,3.74
3.31,18,1.43,0.0,3.86
3.31,19,2.81,0.0,3.53
3.31,20,4.16,0.0,2.97
3.33,1,-4.07,0.0,2.81
3.33,2,-2.68,0.0,3.25
3.33,3,-1.38,0.0,3.9
3.33,4,-0.02,0.0,4.27
3.33,5,1.51,0.0,4.2
3.33,6,2.4,0.0,3.6
3.33,7,2.06,0.0,2.72
3.33,8,1.27,0.0,1.92
3.33,9,0.49,0.0,1.22
3.33,10,0.07,0.0,0.67
3.33,11,0.0,0.0,0.45
3.33,12,-0.07,0.0,0.67
3.33,13,-0.49,0.0,1.22
3.33,14,-1.27,0.0,1.92
